timestep,reward
1,0.9
2,0.9
3,0.9
4,0.9
5,0.9
6,0.9
7,0.9
8,0.9
9,0.9
10,0.9
11,0.9
12,0.9
13,0.9
14,0.9
15,0.9
16,0.9
17,0.9
18,0.9
19,0.9
20,0.9
21,0.9
22,0.9
23,0.9
24,0.9
25,0.9
26,0.9
27,0.9
28,0.9
29,0.9
30,0.9
31,0.9
32,0.9
33,0.9
34,0.9
35,0.9
36,0.9
37,0.9
38,0.9
39,0.9
40,0.9
41,0.9
42,0.9
43,0.9
44,0.9
45,0.9
46,0.9
47,0.9
48,0.9
49,0.9
50,0.9
51,0.9
52,-15.1
53,-15.1
54,-15.1
55,-15.1
56,-15.1
57,-15.1
58,-15.1
59,-15.1
60,-15.1
61,-15.1
62,-15.1
63,-15.1
64,-15.1
65,-15.1
66,-15.1
67,-15.1
68,-15.1
69,-15.1
70,-15.1
71,-15.1
72,-15.1
73,-15.1
74,-15.1
75,-15.1
76,-15.1
77,-15.1
78,-15.1
79,-15.1
80,-15.1
81,-15.1
82,-15.1
83,-15.1
84,-15.1
85,-15.1
86,-15.1
87,-15.1
88,-15.1
89,-15.1
90,-15.1
91,-15.1
92,-15.1
93,-15.1
94,-15.1
95,-15.1
96,-15.1
97,-15.1
98,-15.1
99,-15.1
100,-15.1
101,-15.1
102,-15.1
103,-15.1
104,-15.1
105,-15.1
106,-15.1
107,-15.1
108,-15.1
109,-15.1
110,-15.1
111,-15.1
112,-15.1
113,-15.1
114,-15.1
115,-15.1
116,-15.1
117,-15.1
118,-15.1
119,-15.1
120,-15.1
121,-15.1
122,-15.1
123,-15.1
124,0.9
125,0.9
126,0.9
127,0.9
128,0.9
129,0.9
130,0.9
131,0.9
132,0.9
133,0.9
134,0.9
135,0.9
136,0.9
137,0.9
138,0.9
139,0.9
140,0.9
141,0.9
142,0.9
143,0.9
144,0.9
145,0.9
146,0.9
147,0.9
148,0.9
149,0.9
150,0.9
151,0.9
152,0.9
153,0.9
154,0.9
155,0.9
156,0.9
157,0.9
158,0.9
159,0.9
160,0.9
161,0.9
162,0.9
163,0.9
164,0.9
165,0.9
166,0.9
167,0.9
168,0.9
169,0.9
170,-15.1
171,-15.1
172,-15.1
173,-15.1
174,-15.1
175,-15.1
176,-15.1
177,-15.1
178,-15.1
179,-15.1
180,-15.1
181,-15.1
182,-15.1
183,-15.1
184,-15.1
185,-15.1
186,-15.1
187,-15.1
188,-15.1
189,-15.1
190,-15.1
191,-15.1
192,-15.1
193,-15.1
194,-15.1
195,-15.1
196,-15.1
197,-15.1
198,-15.1
199,-15.1
200,-15.1
201,-15.1
202,-15.1
203,-15.1
204,-15.1
205,-15.1
206,-15.1
207,-15.1
208,-15.1
209,-15.1
210,-15.1
211,-15.1
212,-15.1
213,-15.1
214,-15.1
215,-15.1
216,-15.1
217,-15.1
218,-15.1
219,-15.1
220,-15.1
221,-15.1
222,-15.1
223,-15.1
224,-15.1
225,-15.1
226,-15.1
227,-15.1
228,-15.1
229,-15.1
230,-15.1
231,0.9
232,0.9
233,0.9
234,0.9
235,0.9
236,0.9
237,0.9
238,0.9
239,0.9
240,0.9
241,0.9
242,0.9
243,0.9
244,0.9
245,0.9
246,0.9
247,0.9
248,0.9
249,0.9
250,0.9
251,0.9
252,0.9
253,0.9
254,0.9
255,0.9
256,0.9
257,0.9
258,0.9
259,0.9
260,0.9
261,0.9
262,0.9
263,0.9
264,0.9
265,0.9
266,0.9
267,0.9
268,0.9
269,0.9
270,0.9
271,0.9
272,0.9
273,-15.1
274,-15.1
275,-15.1
276,-15.1
277,-15.1
278,-15.1
279,-15.1
280,-15.1
281,-15.1
282,-15.1
283,-15.1
284,-15.1
285,-15.1
286,-15.1
287,-15.1
288,-15.1
289,-15.1
290,-15.1
291,-15.1
292,-15.1
293,-15.1
294,-15.1
295,-15.1
296,-15.1
297,-15.1
298,-15.1
299,-15.1
300,-15.1
301,-15.1
302,-15.1
303,-15.1
304,-15.1
305,-15.1
306,-15.1
307,-15.1
308,-15.1
309,-15.1
310,-15.1
311,-15.1
312,-15.1
313,-15.1
314,-15.1
315,-15.1
316,-15.1
317,-15.1
318,-15.1
319,-15.1
320,-15.1
321,-15.1
322,-15.1
323,-15.1
324,-15.1
325,-15.1
326,-15.1
327,-15.1
328,-15.1
329,-15.1
330,-15.1
331,-15.1
332,-15.1
333,-15.1
334,-15.1
335,0.9
336,0.9
337,0.9
338,0.9
339,0.9
340,0.9
341,0.9
342,0.9
343,0.9
344,0.9
345,0.9
346,0.9
347,0.9
348,0.9
349,0.9
350,0.9
351,0.9
352,0.9
353,0.9
354,0.9
355,0.9
356,0.9
357,0.9
358,0.9
359,0.9
360,0.9
361,0.9
362,0.9
363,0.9
364,0.9
365,0.9
366,0.9
367,0.9
368,0.9
369,0.9
370,0.9
371,0.9
372,0.9
373,0.9
374,0.9
375,0.9
376,0.9
377,0.9
378,0.9
379,0.9
380,-15.1
381,-15.1
382,-15.1
383,-15.1
384,-15.1
385,-15.1
386,-15.1
387,-15.1
388,-15.1
389,-15.1
390,-15.1
391,-15.1
392,-15.1
393,-15.1
394,-15.1
395,-15.1
396,-15.1
397,-15.1
398,-15.1
399,-15.1
400,-15.1
401,-15.1
402,-15.1
403,-15.1
404,-15.1
405,-15.1
406,-15.1
407,-15.1
408,-15.1
409,-15.1
410,-15.1
411,-15.1
412,-15.1
413,-15.1
414,-15.1
415,-15.1
416,-15.1
417,-15.1
418,-15.1
419,-15.1
420,-15.1
421,-15.1
422,-15.1
423,-15.1
424,-15.1
425,-15.1
426,-15.1
427,-15.1
428,-15.1
429,-15.1
430,-15.1
431,-15.1
432,-15.1
433,-15.1
434,-15.1
435,-15.1
436,0.9
437,0.9
438,0.9
439,0.9
440,0.9
441,0.9
442,0.9
443,0.9
444,0.9
445,0.9
446,0.9
447,0.9
448,0.9
449,0.9
450,0.9
451,0.9
452,0.9
453,0.9
454,0.9
455,0.9
456,0.9
457,0.9
458,0.9
459,0.9
460,0.9
461,0.9
462,0.9
463,0.9
464,0.9
465,0.9
466,0.9
467,0.9
468,0.9
469,0.9
470,0.9
471,0.9
472,0.9
473,0.9
474,0.9
475,0.9
476,0.9
477,0.9
478,0.9
479,0.9
480,0.9
481,0.9
482,0.9
483,0.9
484,0.9
485,0.9
486,0.9
487,0.9
488,0.9
489,0.9
490,-15.1
491,-15.1
492,-15.1
493,-15.1
494,-15.1
495,-15.1
496,-15.1
497,-15.1
498,-15.1
499,-15.1
500,-15.1
501,-15.1
502,-15.1
503,-15.1
504,-15.1
505,-15.1
506,-15.1
507,-15.1
508,-15.1
509,-15.1
510,-15.1
511,-15.1
512,-15.1
513,-15.1
514,-15.1
515,-15.1
516,-15.1
517,-15.1
518,-15.1
519,-15.1
520,-15.1
521,-15.1
522,-15.1
523,-15.1
524,-15.1
525,-15.1
526,-15.1
527,-15.1
528,-15.1
529,-15.1
530,-15.1
531,-15.1
532,-15.1
533,-15.1
534,-15.1
535,-15.1
536,-15.1
537,-15.1
538,-15.1
539,-15.1
540,-15.1
541,-15.1
542,-15.1
543,-15.1
544,-15.1
545,-15.1
546,-15.1
547,-15.1
548,-15.1
549,-15.1
550,-15.1
551,-15.1
552,-15.1
553,0.9
554,0.9
555,0.9
556,0.9
557,0.9
558,0.9
559,0.9
560,0.9
561,0.9
562,0.9
563,0.9
564,0.9
565,0.9
566,0.9
567,0.9
568,0.9
569,0.9
570,0.9
571,0.9
572,0.9
573,0.9
574,0.9
575,0.9
576,0.9
577,0.9
578,0.9
579,0.9
580,0.9
581,0.9
582,0.9
583,0.9
584,0.9
